order_id,user_id,product_id,quantity,status,payment
776,319,50,1,Delivered,COD
777,615,383,3,Cancelled,EasyPaisa
778,565,414,1,Delivered,Card
779,193,330,2,Cancelled,COD
780,435,30,2,Delivered,JazzCash
781,350,77,1,Pending,Card
782,535,329,2,Delivered,COD
783,934,49,1,Pending,Card
784,374,447,2,Cancelled,EasyPaisa
785,320,247,3,Cancelled,COD
786,74,129,2,Cancelled,EasyPaisa
787,628,477,2,Delivered,JazzCash
788,539,78,1,Delivered,COD
789,864,46,2,Cancelled,Card
790,867,134,2,Pending,Card
791,397,310,2,Pending,EasyPaisa
792,768,185,2,Delivered,Card
793,735,354,3,Pending,COD
794,545,460,2,Pending,EasyPaisa
795,16,18,1,Delivered,JazzCash
796,46,154,2,Delivered,COD
797,611,142,1,Pending,JazzCash
798,49,414,1,Pending,COD
799,172,292,3,Delivered,Card
800,121,320,2,Pending,Card
801,591,90,1,Cancelled,COD
802,291,213,2,Pending,EasyPaisa
803,96,232,1,Delivered,Card
804,798,260,1,Delivered,JazzCash
805,795,256,2,Cancelled,EasyPaisa
806,480,278,3,Pending,JazzCash
807,520,298,1,Pending,JazzCash
808,731,244,1,Pending,Card
809,446,16,2,Cancelled,Card
810,441,227,1,Pending,COD
811,940,208,3,Cancelled,COD
812,114,33,3,Cancelled,COD
813,872,107,2,Delivered,JazzCash
814,755,421,1,Delivered,Card
815,518,263,3,Pending,Card
816,672,120,2,Cancelled,COD
817,277,412,2,Delivered,EasyPaisa
818,95,84,3,Cancelled,Card
819,982,464,3,Cancelled,JazzCash
820,26,215,2,Delivered,JazzCash
821,125,212,3,Pending,COD
822,340,89,3,Delivered,EasyPaisa
823,814,189,3,Pending,COD
824,602,328,3,Pending,EasyPaisa
825,741,274,1,Pending,Card
826,923,160,1,Pending,COD
827,336,453,2,Cancelled,EasyPaisa
828,403,1,2,Delivered,EasyPaisa
829,377,266,2,Pending,COD
830,651,139,2,Pending,JazzCash
831,974,94,3,Cancelled,Card
832,190,286,2,Pending,EasyPaisa
833,503,276,3,Pending,JazzCash
834,57,269,1,Delivered,EasyPaisa
835,661,75,1,Cancelled,COD
836,989,466,2,Pending,JazzCash
837,178,187,3,Cancelled,COD
838,38,449,2,Cancelled,Card
839,206,190,1,Cancelled,Card
840,151,124,3,Delivered,Card
841,299,78,1,Delivered,EasyPaisa
842,276,352,1,Pending,Card
843,484,467,2,Delivered,Card
844,933,138,2,Delivered,Card
845,581,419,1,Cancelled,EasyPaisa
846,367,130,3,Cancelled,Card
847,198,175,3,Delivered,Card
848,525,130,2,Delivered,Card
849,33,387,2,Cancelled,Card
850,975,395,1,Delivered,EasyPaisa
851,831,113,2,Pending,JazzCash
852,918,214,1,Delivered,Card
853,739,310,2,Pending,COD
854,979,412,2,Delivered,Card
855,259,486,2,Delivered,COD
856,678,291,2,Pending,EasyPaisa
857,838,444,1,Pending,COD
858,460,234,1,Cancelled,COD
859,536,308,3,Delivered,JazzCash
860,128,431,1,Delivered,COD
861,220,252,2,Cancelled,COD
862,630,200,3,Cancelled,EasyPaisa
863,366,37,3,Pending,COD
864,649,81,3,Delivered,Card
865,777,223,1,Cancelled,EasyPaisa
866,533,22,1,Cancelled,EasyPaisa
867,281,402,1,Pending,COD
868,973,42,2,Cancelled,Card
869,604,343,2,Cancelled,EasyPaisa
870,561,243,1,Delivered,JazzCash
871,58,277,2,Cancelled,EasyPaisa
872,448,101,3,Cancelled,Card
873,120,438,2,Cancelled,JazzCash
874,312,19,2,Pending,EasyPaisa
875,348,221,2,Pending,EasyPaisa
876,561,67,3,Cancelled,EasyPaisa
877,418,437,3,Cancelled,COD
878,644,3,1,Pending,EasyPaisa
879,538,481,2,Pending,Card
880,504,213,2,Delivered,EasyPaisa
881,948,442,1,Cancelled,EasyPaisa
882,550,498,3,Pending,JazzCash
883,758,390,2,Cancelled,Card
884,729,12,1,Pending,Card
885,966,351,3,Delivered,EasyPaisa
886,462,462,3,Cancelled,Card
887,980,311,3,Cancelled,Card
888,754,487,1,Pending,EasyPaisa
889,825,330,1,Delivered,COD
890,491,308,3,Pending,EasyPaisa
891,313,65,3,Pending,JazzCash
892,277,400,3,Pending,EasyPaisa
893,391,70,2,Pending,COD
894,507,396,3,Cancelled,Card
895,639,290,2,Delivered,Card
896,33,453,3,Delivered,Card
897,96,329,2,Pending,COD
898,608,71,1,Pending,Card
899,896,486,2,Cancelled,COD
900,725,262,2,Cancelled,COD
901,982,214,3,Pending,EasyPaisa
902,760,152,3,Cancelled,COD
903,882,241,3,Delivered,JazzCash
904,187,248,3,Cancelled,EasyPaisa
905,215,150,3,Cancelled,COD
906,517,83,1,Delivered,Card
907,599,137,3,Cancelled,COD
908,809,211,2,Cancelled,Card
909,469,451,1,Pending,JazzCash
910,488,409,1,Delivered,COD
911,732,428,2,Cancelled,JazzCash
912,445,498,2,Cancelled,Card
913,148,110,3,Pending,EasyPaisa
914,917,58,2,Pending,Card
915,134,28,2,Cancelled,COD
916,818,417,3,Pending,EasyPaisa
917,951,192,2,Delivered,JazzCash
918,666,65,3,Pending,COD
919,870,183,2,Delivered,COD
920,412,268,1,Pending,COD
921,928,84,2,Delivered,EasyPaisa
922,217,131,2,Pending,JazzCash
923,629,202,3,Pending,COD
924,248,478,3,Pending,EasyPaisa
925,494,291,3,Cancelled,COD
926,435,251,1,Pending,Card
927,276,423,1,Cancelled,EasyPaisa
928,158,428,2,Cancelled,Card
929,349,23,3,Pending,Card
930,164,405,2,Cancelled,EasyPaisa
931,957,93,2,Pending,JazzCash
932,335,407,3,Delivered,COD
933,736,217,3,Delivered,JazzCash
934,344,495,3,Delivered,COD
935,398,496,3,Delivered,EasyPaisa
936,768,310,1,Pending,EasyPaisa
937,366,313,1,Pending,COD
938,814,29,1,Delivered,EasyPaisa
939,27,350,1,Cancelled,Card
940,929,398,1,Delivered,COD
941,529,113,3,Delivered,JazzCash
942,183,1,2,Pending,Card
943,187,473,1,Cancelled,Card
944,49,54,2,Delivered,JazzCash
945,832,161,3,Cancelled,COD
946,960,199,1,Delivered,Card
947,134,409,1,Delivered,Card
948,295,3,1,Delivered,Card
949,111,294,2,Pending,JazzCash
950,887,191,1,Delivered,JazzCash
951,166,382,3,Pending,Card
952,345,289,1,Pending,Card
953,700,181,1,Cancelled,JazzCash
954,608,141,1,Pending,Card
955,681,421,3,Pending,COD
956,109,41,2,Cancelled,JazzCash
957,798,165,3,Cancelled,Card
958,219,180,3,Delivered,JazzCash
959,645,88,1,Delivered,JazzCash
960,347,238,1,Cancelled,EasyPaisa
961,173,233,3,Cancelled,JazzCash
962,411,62,3,Delivered,Card
963,950,192,3,Delivered,COD
964,367,134,1,Cancelled,EasyPaisa
965,505,375,1,Delivered,COD
966,482,270,1,Cancelled,EasyPaisa
967,400,206,2,Pending,JazzCash
968,921,478,1,Delivered,Card
969,796,83,1,Delivered,COD
970,797,220,1,Delivered,JazzCash
971,953,500,3,Delivered,EasyPaisa
972,274,88,3,Cancelled,JazzCash
973,958,295,2,Cancelled,COD
974,659,159,1,Pending,Card
975,768,155,3,Delivered,EasyPaisa
976,161,314,3,Delivered,COD
977,111,347,1,Delivered,COD
978,911,455,3,Pending,COD
979,334,50,2,Delivered,EasyPaisa
980,300,106,3,Pending,COD
981,774,387,1,Delivered,EasyPaisa
982,46,65,3,Cancelled,Card
983,181,336,3,Cancelled,EasyPaisa
984,468,90,3,Cancelled,Card
985,201,158,3,Cancelled,EasyPaisa
986,337,276,3,Cancelled,JazzCash
987,897,78,1,Cancelled,COD
988,864,410,1,Delivered,COD
989,963,484,3,Cancelled,Card
990,320,142,3,Pending,EasyPaisa
991,250,90,3,Delivered,JazzCash
992,714,500,2,Pending,Card
993,687,127,2,Cancelled,Card
994,897,188,3,Pending,JazzCash
995,682,117,2,Delivered,COD
996,447,441,2,Pending,JazzCash
997,547,67,3,Pending,Card
998,24,240,3,Cancelled,COD
999,759,473,2,Pending,COD
1000,87,415,3,Cancelled,Card
1001,503,89,3,Delivered,JazzCash
1002,418,79,1,Cancelled,Card
1003,948,35,1,Cancelled,EasyPaisa
1004,427,72,3,Pending,COD
1005,941,340,2,Pending,JazzCash
1006,577,359,1,Delivered,JazzCash
1007,536,161,3,Cancelled,Card
1008,180,153,2,Pending,Card
1009,843,375,3,Cancelled,JazzCash
1010,747,299,3,Delivered,JazzCash
1011,890,303,1,Pending,Card
1012,878,98,3,Pending,EasyPaisa
1013,329,366,1,Cancelled,JazzCash
1014,664,242,3,Delivered,Card
1015,391,446,2,Delivered,EasyPaisa
1016,856,407,2,Cancelled,EasyPaisa
1017,945,66,2,Cancelled,EasyPaisa
1018,522,205,2,Pending,COD
1019,894,79,1,Cancelled,COD
1020,387,187,2,Cancelled,EasyPaisa
1021,624,445,1,Pending,JazzCash
1022,579,329,1,Delivered,Card
1023,28,299,1,Cancelled,COD
1024,621,377,1,Cancelled,COD
1025,166,409,1,Cancelled,Card
1026,674,250,1,Delivered,COD
1027,195,368,1,Pending,COD
1028,58,190,2,Pending,JazzCash
1029,957,89,1,Pending,JazzCash
1030,580,206,3,Cancelled,JazzCash
1031,28,206,2,Cancelled,JazzCash
1032,494,98,2,Delivered,EasyPaisa
1033,11,202,1,Pending,JazzCash
1034,809,85,1,Cancelled,JazzCash
1035,208,249,1,Delivered,Card
1036,830,317,3,Pending,COD
1037,255,243,3,Cancelled,JazzCash
1038,593,130,1,Delivered,COD
1039,735,412,1,Cancelled,JazzCash
1040,823,123,3,Cancelled,COD
1041,667,177,1,Pending,JazzCash
1042,816,455,1,Delivered,JazzCash
1043,341,274,2,Delivered,COD
1044,162,423,2,Pending,COD
1045,211,497,2,Cancelled,COD
1046,387,183,3,Pending,Card
1047,58,196,2,Pending,EasyPaisa
1048,717,429,3,Delivered,JazzCash
1049,535,274,2,Pending,EasyPaisa
1050,809,269,1,Pending,COD
1051,208,113,3,Cancelled,JazzCash
1052,242,336,3,Cancelled,JazzCash
1053,619,53,2,Cancelled,Card
1054,103,445,1,Cancelled,COD
1055,83,126,3,Cancelled,EasyPaisa
1056,616,370,2,Pending,EasyPaisa
1057,52,421,1,Pending,JazzCash
1058,393,344,2,Pending,Card
1059,412,226,3,Delivered,JazzCash
1060,738,485,3,Delivered,EasyPaisa
1061,262,4,3,Delivered,Card
1062,362,456,2,Pending,COD
1063,49,6,1,Cancelled,Card
1064,383,80,1,Delivered,JazzCash
1065,224,94,1,Pending,EasyPaisa
1066,411,205,3,Delivered,Card
1067,714,161,1,Pending,EasyPaisa
1068,584,296,3,Cancelled,Card
1069,361,364,3,Delivered,COD
1070,424,104,1,Pending,COD
1071,228,442,2,Delivered,Card
1072,358,15,1,Cancelled,COD
1073,138,101,3,Delivered,Card
1074,259,423,2,Pending,COD
1075,214,275,1,Cancelled,EasyPaisa
1076,395,270,2,Delivered,EasyPaisa
1077,168,248,1,Cancelled,EasyPaisa
1078,824,416,1,Cancelled,JazzCash
1079,123,377,1,Delivered,Card
1080,84,98,2,Cancelled,EasyPaisa
1081,483,499,3,Delivered,Card
1082,185,324,1,Delivered,COD
1083,591,233,2,Pending,EasyPaisa
1084,451,179,3,Delivered,EasyPaisa
1085,663,133,2,Delivered,COD
1086,327,277,3,Delivered,Card
1087,401,497,1,Pending,COD
1088,338,64,2,Cancelled,JazzCash
1089,280,81,2,Pending,COD
1090,347,452,1,Delivered,JazzCash
1091,349,57,1,Cancelled,EasyPaisa
1092,415,239,1,Cancelled,Card
1093,339,180,3,Delivered,Card
1094,640,482,3,Pending,EasyPaisa
1095,733,466,1,Cancelled,JazzCash
1096,255,270,2,Delivered,JazzCash
1097,209,36,2,Pending,COD
1098,312,142,1,Pending,Card
1099,870,116,2,Delivered,COD
1100,421,207,2,Cancelled,COD
1101,715,416,2,Cancelled,Card
1102,236,47,1,Pending,COD
1103,715,151,1,Pending,JazzCash
1104,303,254,3,Pending,Card
1105,50,303,1,Cancelled,JazzCash
1106,420,25,1,Delivered,COD
1107,195,117,1,Pending,JazzCash
1108,304,431,1,Pending,Card
1109,97,106,3,Pending,EasyPaisa
1110,235,371,3,Delivered,EasyPaisa
1111,278,406,1,Pending,Card
1112,408,130,1,Pending,JazzCash
1113,147,186,1,Delivered,EasyPaisa
1114,13,453,3,Cancelled,EasyPaisa
1115,490,358,2,Pending,EasyPaisa
1116,948,30,1,Cancelled,JazzCash
1117,188,8,1,Pending,JazzCash
1118,465,228,3,Cancelled,JazzCash
1119,76,434,2,Cancelled,Card
1120,301,173,2,Pending,Card
1121,603,277,2,Cancelled,JazzCash
1122,380,139,2,Pending,JazzCash
1123,70,85,2,Pending,COD
1124,485,260,3,Cancelled,EasyPaisa
1125,257,340,1,Delivered,JazzCash
1126,531,274,2,Delivered,Card
1127,525,368,1,Pending,COD
1128,10,362,1,Pending,EasyPaisa
1129,360,287,3,Delivered,JazzCash
1130,270,76,2,Pending,Card
1131,146,422,1,Pending,Card
1132,798,307,3,Pending,EasyPaisa
1133,755,44,3,Delivered,EasyPaisa
1134,552,165,1,Cancelled,COD
1135,939,55,1,Delivered,EasyPaisa
1136,12,5,3,Delivered,Card
1137,25,102,2,Delivered,JazzCash
1138,314,60,1,Cancelled,EasyPaisa
1139,985,319,3,Cancelled,JazzCash
1140,229,88,1,Cancelled,Card
1141,82,309,1,Delivered,Card
1142,368,15,3,Cancelled,JazzCash
1143,724,192,2,Cancelled,COD
1144,80,314,2,Cancelled,Card
1145,35,185,2,Cancelled,COD
1146,865,83,1,Pending,COD
1147,756,118,2,Delivered,COD
1148,809,54,1,Pending,JazzCash
1149,744,295,3,Pending,COD
1150,269,453,1,Cancelled,JazzCash
1151,642,320,1,Cancelled,JazzCash
1152,567,261,3,Cancelled,Card
1153,658,494,2,Delivered,JazzCash
1154,568,175,3,Cancelled,EasyPaisa
1155,693,190,3,Pending,Card
1156,681,157,2,Cancelled,COD
1157,908,22,3,Delivered,COD
1158,741,275,2,Cancelled,COD
1159,442,116,2,Cancelled,JazzCash
1160,23,304,2,Pending,COD
1161,247,57,2,Delivered,COD
1162,276,18,1,Delivered,EasyPaisa
1163,352,390,3,Pending,JazzCash
1164,208,42,2,Pending,JazzCash
1165,471,300,1,Pending,Card
1166,209,400,2,Cancelled,Card
1167,953,106,1,Pending,JazzCash
1168,121,311,2,Cancelled,Card
1169,587,431,3,Cancelled,EasyPaisa
1170,802,396,3,Pending,JazzCash
1171,703,189,2,Delivered,EasyPaisa
1172,237,463,3,Pending,EasyPaisa
1173,270,444,1,Delivered,JazzCash
1174,931,490,2,Delivered,EasyPaisa
1175,172,101,1,Pending,JazzCash
1176,807,56,2,Pending,EasyPaisa
1177,63,254,2,Pending,COD
1178,584,8,2,Cancelled,Card
1179,133,226,1,Pending,JazzCash
1180,199,21,3,Cancelled,JazzCash
1181,424,148,2,Pending,JazzCash
1182,662,152,3,Pending,COD
1183,532,13,2,Cancelled,Card
1184,101,419,1,Delivered,EasyPaisa
1185,920,344,2,Cancelled,EasyPaisa
1186,320,315,1,Cancelled,Card
1187,524,495,1,Cancelled,Card
1188,512,363,2,Pending,EasyPaisa
1189,584,68,1,Cancelled,JazzCash
1190,64,111,2,Cancelled,JazzCash
1191,880,129,1,Cancelled,COD
1192,250,121,2,Delivered,JazzCash
1193,505,397,3,Pending,COD
1194,861,38,3,Cancelled,JazzCash
1195,452,13,3,Pending,JazzCash
1196,997,452,3,Pending,Card
1197,932,416,3,Cancelled,JazzCash
1198,931,478,2,Pending,JazzCash
1199,283,88,3,Pending,EasyPaisa
1200,112,24,3,Delivered,COD
1201,305,487,3,Delivered,Card
1202,905,223,2,Pending,JazzCash
1203,404,85,1,Cancelled,EasyPaisa
1204,629,222,2,Delivered,COD
1205,295,493,2,Delivered,JazzCash
1206,231,471,1,Delivered,Card
1207,759,362,1,Cancelled,COD
1208,444,149,2,Cancelled,EasyPaisa
1209,429,386,2,Delivered,Card
1210,985,115,1,Cancelled,EasyPaisa
1211,782,97,2,Cancelled,EasyPaisa
1212,255,91,3,Pending,JazzCash
1213,721,433,2,Pending,COD
1214,926,476,2,Cancelled,JazzCash
1215,358,67,2,Pending,COD
1216,655,213,2,Delivered,JazzCash
1217,268,491,1,Delivered,COD
1218,765,201,2,Pending,JazzCash
1219,345,157,1,Cancelled,Card
1220,598,207,1,Delivered,JazzCash
1221,283,286,1,Delivered,Card
1222,468,53,2,Cancelled,EasyPaisa
1223,176,268,2,Delivered,Card
1224,313,237,1,Delivered,JazzCash
1225,948,447,1,Cancelled,COD
1226,515,264,1,Delivered,JazzCash
1227,101,348,1,Cancelled,EasyPaisa
1228,362,369,2,Pending,JazzCash
1229,529,355,1,Delivered,Card
1230,623,85,1,Pending,EasyPaisa
1231,797,455,2,Cancelled,JazzCash
1232,632,221,1,Cancelled,Card
1233,362,171,2,Delivered,EasyPaisa
1234,783,146,1,Cancelled,EasyPaisa
1235,25,12,1,Delivered,JazzCash
1236,461,4,3,Pending,COD
1237,196,487,3,Pending,COD
1238,373,229,3,Delivered,EasyPaisa
1239,690,176,3,Pending,EasyPaisa
1240,838,93,2,Cancelled,EasyPaisa
1241,44,208,1,Pending,Card
1242,774,346,2,Cancelled,COD
1243,253,110,2,Cancelled,Card
1244,940,272,3,Delivered,COD
1245,180,426,2,Pending,EasyPaisa
1246,369,10,1,Delivered,JazzCash
1247,486,113,1,Cancelled,EasyPaisa
1248,363,113,1,Delivered,COD
1249,244,357,3,Cancelled,COD
1250,868,497,3,Pending,Card
1251,621,102,1,Cancelled,COD
1252,987,4,2,Delivered,JazzCash
1253,228,452,2,Cancelled,COD
1254,184,142,1,Pending,COD
1255,63,161,1,Pending,COD
1256,351,347,2,Pending,Card
1257,372,180,1,Pending,JazzCash
1258,481,226,2,Delivered,EasyPaisa
1259,515,95,1,Cancelled,JazzCash
1260,733,193,3,Delivered,JazzCash
1261,617,108,2,Cancelled,COD
1262,854,332,1,Cancelled,JazzCash
1263,763,175,2,Cancelled,Card
1264,957,151,1,Pending,Card
1265,413,258,1,Delivered,JazzCash
1266,419,159,3,Pending,Card
1267,387,87,1,Pending,Card
1268,309,370,1,Pending,EasyPaisa
1269,885,89,3,Cancelled,Card
1270,400,368,3,Cancelled,JazzCash
1271,888,272,1,Cancelled,COD
1272,159,58,1,Delivered,JazzCash
1273,268,109,3,Delivered,COD
1274,668,217,1,Delivered,JazzCash
1275,18,100,3,Cancelled,COD
1276,49,338,3,Delivered,JazzCash
1277,136,8,2,Pending,COD
1278,530,8,3,Cancelled,COD
1279,359,124,1,Pending,EasyPaisa
1280,923,424,3,Pending,JazzCash
1281,529,123,1,Cancelled,Card
1282,299,42,2,Delivered,JazzCash
1283,687,486,2,Cancelled,JazzCash
1284,155,114,1,Pending,COD
1285,263,77,3,Pending,JazzCash
1286,269,388,1,Cancelled,Card
1287,961,378,2,Pending,EasyPaisa
1288,615,166,2,Pending,Card
1289,580,433,2,Cancelled,COD
1290,731,37,1,Cancelled,Card
1291,44,329,1,Pending,EasyPaisa
1292,111,453,3,Pending,Card
1293,839,340,2,Cancelled,COD
1294,37,267,1,Pending,JazzCash
1295,774,329,1,Delivered,COD
1296,278,266,2,Cancelled,EasyPaisa
1297,264,194,1,Pending,EasyPaisa
1298,73,248,2,Pending,JazzCash
1299,118,124,2,Cancelled,COD
1300,245,156,1,Cancelled,JazzCash
1301,502,40,1,Delivered,EasyPaisa
1302,838,487,2,Delivered,Card
1303,627,40,1,Delivered,COD
1304,729,267,2,Cancelled,JazzCash
1305,539,193,3,Delivered,COD
1306,512,152,3,Pending,COD
1307,814,359,2,Cancelled,COD
1308,548,129,2,Delivered,EasyPaisa
1309,489,256,3,Pending,EasyPaisa
1310,852,135,2,Cancelled,JazzCash
1311,553,56,2,Delivered,COD
1312,611,254,3,Delivered,COD
1313,738,329,3,Delivered,COD
1314,446,372,3,Cancelled,JazzCash
1315,696,234,1,Pending,COD
1316,267,161,2,Cancelled,Card
1317,670,146,1,Cancelled,EasyPaisa
1318,6,180,3,Cancelled,COD
1319,128,226,2,Pending,COD
1320,333,40,2,Delivered,JazzCash
1321,244,219,1,Delivered,Card
1322,893,273,3,Cancelled,EasyPaisa
1323,129,72,3,Cancelled,Card
1324,16,428,2,Delivered,JazzCash
1325,403,233,3,Delivered,JazzCash
1326,787,209,1,Cancelled,Card
1327,935,480,2,Pending,Card
1328,817,460,3,Cancelled,EasyPaisa
1329,796,233,1,Pending,JazzCash
1330,471,234,1,Cancelled,JazzCash
1331,572,431,3,Cancelled,COD
1332,866,152,1,Delivered,EasyPaisa
1333,877,259,2,Pending,COD
1334,872,92,1,Delivered,Card
1335,257,17,2,Delivered,EasyPaisa
1336,299,447,1,Pending,JazzCash
1337,311,49,1,Delivered,COD
1338,347,41,1,Cancelled,Card
1339,498,181,1,Delivered,COD
1340,393,332,3,Delivered,JazzCash
1341,152,485,1,Cancelled,Card
1342,492,170,3,Cancelled,COD
1343,856,391,3,Delivered,JazzCash
1344,614,306,3,Pending,COD
1345,370,377,3,Delivered,COD
1346,854,184,1,Cancelled,JazzCash
1347,885,400,2,Pending,EasyPaisa
1348,103,88,1,Cancelled,COD
1349,8,332,1,Delivered,JazzCash
1350,186,387,3,Cancelled,Card
1351,254,60,3,Delivered,COD
1352,611,105,3,Cancelled,COD
1353,169,466,2,Pending,JazzCash
1354,57,261,2,Cancelled,COD
1355,926,106,2,Cancelled,Card
1356,287,469,1,Cancelled,COD
1357,759,413,1,Cancelled,EasyPaisa
1358,335,18,1,Cancelled,COD
1359,591,364,3,Delivered,EasyPaisa
1360,677,265,1,Delivered,COD
1361,461,482,2,Cancelled,EasyPaisa
1362,403,172,2,Delivered,EasyPaisa
1363,216,49,3,Pending,JazzCash
1364,647,375,3,Cancelled,EasyPaisa
1365,675,221,1,Delivered,JazzCash
1366,557,100,1,Delivered,COD
1367,526,201,2,Pending,JazzCash
1368,241,252,3,Delivered,JazzCash
1369,902,242,3,Delivered,COD
1370,447,19,2,Cancelled,JazzCash
1371,992,451,2,Pending,EasyPaisa
1372,760,256,2,Delivered,EasyPaisa
1373,229,174,1,Cancelled,Card
1374,871,11,1,Cancelled,Card
1375,840,249,1,Delivered,JazzCash
1376,868,111,3,Pending,COD
1377,352,265,3,Delivered,Card
1378,707,60,1,Cancelled,JazzCash
1379,435,226,3,Pending,EasyPaisa
1380,419,12,2,Delivered,JazzCash
1381,471,341,2,Delivered,COD
1382,293,362,2,Pending,COD
1383,570,304,3,Pending,JazzCash
1384,271,318,3,Delivered,JazzCash
1385,997,183,1,Cancelled,COD
1386,777,433,2,Pending,JazzCash
1387,288,217,2,Pending,Card
1388,937,39,1,Pending,EasyPaisa
1389,301,43,3,Delivered,COD
1390,484,1,3,Cancelled,Card
1391,842,262,1,Pending,EasyPaisa
1392,121,39,1,Delivered,EasyPaisa
1393,709,187,2,Cancelled,COD
1394,709,77,1,Pending,EasyPaisa
1395,668,158,3,Delivered,COD
1396,664,264,3,Pending,EasyPaisa
1397,996,211,1,Cancelled,COD
1398,262,72,1,Pending,COD
1399,846,376,2,Pending,EasyPaisa
1400,959,375,1,Delivered,Card
1401,21,99,3,Delivered,Card
1402,360,55,2,Cancelled,EasyPaisa
1403,244,73,3,Delivered,JazzCash
1404,225,335,1,Pending,Card
1405,650,84,2,Pending,Card
1406,855,186,1,Pending,JazzCash
1407,746,495,3,Pending,JazzCash
1408,337,441,3,Cancelled,JazzCash
1409,130,160,2,Cancelled,EasyPaisa
1410,141,239,2,Delivered,JazzCash
1411,377,404,2,Pending,EasyPaisa
1412,79,498,3,Delivered,JazzCash
1413,329,150,1,Pending,EasyPaisa
1414,251,440,2,Cancelled,COD
1415,268,184,2,Cancelled,EasyPaisa
1416,161,447,1,Cancelled,EasyPaisa
1417,171,406,1,Pending,JazzCash
1418,14,116,1,Cancelled,Card
1419,167,351,2,Pending,Card
1420,306,204,2,Delivered,JazzCash
1421,595,373,2,Cancelled,Card
1422,341,422,3,Delivered,JazzCash
1423,586,43,2,Cancelled,EasyPaisa
1424,400,48,2,Pending,EasyPaisa
1425,922,61,1,Delivered,JazzCash
1426,93,85,2,Delivered,EasyPaisa
1427,785,95,2,Cancelled,COD
1428,519,27,1,Pending,Card
1429,914,215,2,Cancelled,JazzCash
1430,318,14,3,Delivered,COD
1431,57,398,3,Cancelled,EasyPaisa
1432,450,317,2,Cancelled,JazzCash
1433,573,479,1,Pending,COD
1434,172,334,1,Cancelled,COD
1435,887,320,3,Delivered,EasyPaisa
1436,620,90,3,Delivered,Card
1437,92,166,1,Pending,COD
1438,384,482,2,Delivered,JazzCash
1439,534,17,1,Delivered,JazzCash
1440,461,344,2,Delivered,JazzCash
1441,732,94,2,Pending,JazzCash
1442,466,254,3,Cancelled,EasyPaisa
1443,218,99,2,Cancelled,Card
1444,88,146,3,Delivered,JazzCash
1445,968,145,2,Pending,EasyPaisa
1446,426,25,1,Pending,COD
1447,983,317,2,Pending,Card
1448,269,415,2,Delivered,EasyPaisa
1449,159,146,1,Delivered,COD
1450,974,274,1,Cancelled,COD
1451,309,485,2,Pending,COD
1452,27,475,1,Delivered,EasyPaisa
1453,791,257,3,Cancelled,COD
1454,435,89,2,Delivered,JazzCash
1455,146,442,2,Pending,Card
1456,758,11,2,Pending,COD
1457,987,392,2,Cancelled,Card
1458,257,303,1,Delivered,COD
1459,698,442,3,Delivered,JazzCash
1460,994,342,1,Cancelled,EasyPaisa
1461,336,235,2,Delivered,JazzCash
1462,28,473,1,Cancelled,EasyPaisa
1463,798,469,2,Pending,Card
1464,644,315,1,Pending,JazzCash
1465,646,314,1,Delivered,COD
1466,146,314,1,Delivered,EasyPaisa
1467,33,420,1,Delivered,COD
1468,501,289,3,Pending,Card
1469,664,287,3,Cancelled,JazzCash
1470,345,384,2,Delivered,EasyPaisa
1471,976,364,3,Cancelled,COD
1472,730,279,1,Delivered,EasyPaisa
1473,424,8,3,Cancelled,JazzCash
1474,345,102,1,Pending,JazzCash
1475,412,469,2,Pending,Card
1476,507,113,1,Delivered,EasyPaisa
1477,273,377,3,Pending,EasyPaisa
1478,263,62,2,Pending,EasyPaisa
1479,351,122,1,Pending,JazzCash
1480,283,392,1,Pending,Card
1481,805,11,2,Cancelled,COD
1482,267,310,3,Delivered,COD
1483,123,69,2,Cancelled,COD
1484,731,48,3,Pending,JazzCash
1485,536,352,2,Pending,COD
1486,758,305,3,Delivered,JazzCash
1487,147,395,2,Delivered,Card
1488,50,374,1,Cancelled,EasyPaisa
1489,459,494,1,Cancelled,COD
1490,411,425,1,Pending,EasyPaisa
1491,183,332,2,Delivered,JazzCash
1492,342,99,2,Delivered,JazzCash
1493,698,411,1,Cancelled,EasyPaisa
1494,988,183,1,Cancelled,Card
1495,992,297,1,Delivered,COD
1496,308,266,2,Cancelled,COD
1497,833,140,2,Delivered,JazzCash
1498,153,380,2,Pending,EasyPaisa
1499,18,245,3,Pending,Card
1500,785,496,2,Cancelled,Card
1501,423,32,2,Delivered,Card
1502,474,466,1,Cancelled,JazzCash
1503,33,231,2,Cancelled,COD
1504,698,412,2,Cancelled,COD
1505,284,302,3,Pending,Card
1506,97,361,1,Delivered,Card
1507,110,247,2,Cancelled,Card
1508,257,182,3,Delivered,Card
1509,347,301,3,Cancelled,JazzCash
1510,598,446,1,Pending,JazzCash
1511,483,306,2,Delivered,COD
1512,312,293,2,Delivered,COD
1513,808,106,2,Cancelled,EasyPaisa
1514,926,133,3,Pending,EasyPaisa
1515,65,179,2,Pending,Card
1516,346,425,3,Cancelled,Card
1517,559,49,2,Pending,COD
1518,422,264,1,Cancelled,Card
1519,533,355,2,Delivered,EasyPaisa
1520,659,45,1,Cancelled,Card
1521,512,120,2,Delivered,Card
1522,215,207,2,Pending,EasyPaisa
1523,112,40,2,Cancelled,EasyPaisa
1524,801,494,2,Delivered,JazzCash
